Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"La formalité du visa accomplie, Phileas Fogg revint à bord reprendre sa partie interrompue.",NaN,interrompue,NaN,NaN,acl,NaN,,15,,,15156,,[],[],interrompre,14,_,_,777,397,778,[],[],[],[],[],[],[],False,False,False
"Passepartout, lui, flâna, suivant sa coutume, au milieu de cette population de Somanlis, de Banians, de Parsis, de Juifs, d' Arabes, d' Européens, composant les vingt-cinq mille habitants d' Aden.",Passepartout,flâna,suivant sa coutume,nsubj,root,obl:mod,1,5,9,15158,15162,15166,[1],"[7, 8, 9]",flâner,0,_,_,778,398,779,['0'],['0'],['0'],[],[],[],[],True,False,False
"Passepartout, lui, flâna, suivant sa coutume, au milieu de cette population de Somanlis, de Banians, de Parsis, de Juifs, d' Arabes, d' Européens, composant les vingt-cinq mille habitants d' Aden.",Passepartout,flâna,au milieu de cette population de Somanlis de Banians de Parsis de Juifs d'Arabes d'Européens,nsubj,root,obl:mod,1,5,12,15158,15162,15169,[1],"[11, 12, 13, 14, 15, 16, 17, 19, 20, 22, 23, 25, 26, 28, 29, 31, 32]",flâner,0,_,_,778,398,779,['0'],['300'],"['0', '300']",[],[],[],[],True,False,False
"Passepartout, lui, flâna, suivant sa coutume, au milieu de cette population de Somanlis, de Banians, de Parsis, de Juifs, d' Arabes, d' Européens, composant les vingt-cinq mille habitants d' Aden.",NaN,composant,les vingt-cinq mille habitants d'Aden,NaN,acl,obj,,34,38,,15191,15195,[],"[35, 36, 37, 38, 39, 40]",composer,15,_,_,778,398,779,[],[],[],[],[],[],[],False,False,False
"Il admira les fortifications qui font de cette ville le Gibraltar de la mer des Indes, et de magnifiques citernes auxquelles travaillaient encore les ingénieurs anglais, deux mille ans après les ingénieurs du roi Salomon.",Il,admira,les fortifications et de magnifiques citernes,nsubj,root,obj,1,2,4,15199,15200,15202,[1],"[3, 4, 18, 19, 20, 21]",admirer,0,_,_,779,398,780,['0'],[],['0'],[],['les fortifications'],['les fortifications'],['FAC'],True,True,True
"Il admira les fortifications qui font de cette ville le Gibraltar de la mer des Indes, et de magnifiques citernes auxquelles travaillaient encore les ingénieurs anglais, deux mille ans après les ingénieurs du roi Salomon.",qui,font,de cette ville,nsubj,acl:relcl,obl:arg,5,6,9,15203,15204,15207,[5],"[7, 8, 9]",faire,4,_,_,779,398,780,[],[],[],[],[],[],[],False,False,False
"Il admira les fortifications qui font de cette ville le Gibraltar de la mer des Indes, et de magnifiques citernes auxquelles travaillaient encore les ingénieurs anglais, deux mille ans après les ingénieurs du roi Salomon.",qui,font,le Gibraltar de la mer des Indes,nsubj,acl:relcl,obj,5,6,11,15203,15204,15209,[5],"[10, 11, 12, 13, 14, 15, 16]",faire,4,_,_,779,398,780,[],[],[],[],['la mer des indes'],['la mer des indes'],['LOC'],False,True,False
"Il admira les fortifications qui font de cette ville le Gibraltar de la mer des Indes, et de magnifiques citernes auxquelles travaillaient encore les ingénieurs anglais, deux mille ans après les ingénieurs du roi Salomon.",les ingénieurs anglais,travaillaient,deux mille ans après les ingénieurs du roi Salomon,nsubj,acl:relcl,obl:mod,26,23,34,15224,15221,15232,"[25, 26, 27]","[29, 30, 31, 32, 33, 34, 35, 36, 37]",travailler,21,_,_,779,398,780,['301'],['302'],"['301', '302']",[],[],[],[],True,False,False
"«Très curieux, très curieux! se disait Passepartout en revenant à bord.",NaN,disait,se,NaN,parataxis,expl:comp,,9,8,,15245,15244,[],[8],dire,3,_,_,780,399,781,[],[],[],[],[],[],[],False,False,False
"«Très curieux, très curieux! se disait Passepartout en revenant à bord.",NaN,disait,Passepartout,NaN,parataxis,obj,,9,10,,15245,15246,[],[10],dire,3,_,_,780,399,781,[],['0'],['0'],[],[],[],[],True,False,False
"«Très curieux, très curieux! se disait Passepartout en revenant à bord.",NaN,revenant,à bord,NaN,advcl,obl:arg,,12,14,,15248,15250,[],"[13, 14]",revenir,9,_,_,780,399,781,[],[],[],[],[],[],[],False,False,False
"Je m' aperçois qu' il n' est pas inutile de voyager, si l' on veut voir du nouveau.»",Je,aperçois,m',nsubj,root,expl:comp,1,3,2,15252,15254,15253,[1],[2],apercevoir,0,_,_,781,399,782,['0'],[],['0'],[],[],[],[],True,False,False
"Je m' aperçois qu' il n' est pas inutile de voyager, si l' on veut voir du nouveau.»",NaN,voyager,NaN,NaN,dep,NaN,,11,,,15262,,[],[],voyager,9,Dpt au sens large,VERB,781,399,782,[],[],[],[],[],[],[],False,False,False
"Je m' aperçois qu' il n' est pas inutile de voyager, si l' on veut voir du nouveau.»",l',veut,NaN,nsubj,advcl,NaN,14,16,,15265,15267,,[14],[],vouloir,9,_,_,781,399,782,[],[],[],[],[],[],[],False,False,False
"Je m' aperçois qu' il n' est pas inutile de voyager, si l' on veut voir du nouveau.»",l',voir,du nouveau,nsubj,xcomp,obj,14,17,19,15265,15268,15270,[14],"[18, 19]",voir,16,_,_,781,399,782,[],[],[],[],[],[],[],False,False,False
"À six heures du soir, le Mongolia battait des branches de son hélice les eaux de la rade d' Aden et courait bientôt sur la mer des Indes.",le Mongolia,battait,À six heures du soir,nsubj,root,obl:mod,8,9,3,15280,15281,15275,"[7, 8]","[1, 2, 3, 4, 5]",battre,0,_,_,782,400,783,[],[],[],[],[],[],[],False,False,False
"À six heures du soir, le Mongolia battait des branches de son hélice les eaux de la rade d' Aden et courait bientôt sur la mer des Indes.",le Mongolia,battait,des branches de son hélice,nsubj,root,obj,8,9,11,15280,15281,15283,"[7, 8]","[10, 11, 12, 13, 14]",battre,0,_,_,782,400,783,[],['0'],['0'],[],[],[],[],True,False,False
"À six heures du soir, le Mongolia battait des branches de son hélice les eaux de la rade d' Aden et courait bientôt sur la mer des Indes.",le Mongolia,battait,les eaux de la rade d'Aden,nsubj,root,obj,8,9,16,15280,15281,15288,"[7, 8]","[15, 16, 17, 18, 19, 20, 21]",battre,0,_,_,782,400,783,[],[],[],[],"[""les eaux de la rade d' aden""]","[""les eaux de la rade d' aden""]",['LOC'],False,True,False
"À six heures du soir, le Mongolia battait des branches de son hélice les eaux de la rade d' Aden et courait bientôt sur la mer des Indes.",le Mongolia,courait,sur la mer des Indes,nsubj,conj,obl:arg,8,23,27,15280,15295,15299,"[7, 8]","[25, 26, 27, 28, 29]",courir,9,_,_,782,400,783,[],[],[],[],['la mer des indes'],['la mer des indes'],['LOC'],False,True,False
Il lui était accordé cent soixante-huit heures pour accomplir la traversée entre Aden et Bombay.,Il,accordé,lui,nsubj:pass,root,iobj,1,4,2,15303,15306,15304,[1],[2],accorder,0,_,_,783,400,784,[],['0'],['0'],[],[],[],[],True,False,False
Il lui était accordé cent soixante-huit heures pour accomplir la traversée entre Aden et Bombay.,Il,accordé,cent soixante-huit heures,nsubj:pass,root,obj,1,4,7,15303,15306,15309,[1],"[5, 6, 7]",accorder,0,_,_,783,400,784,[],[],[],[],[],[],[],False,False,False
Il lui était accordé cent soixante-huit heures pour accomplir la traversée entre Aden et Bombay.,Il,accomplir,la traversée entre Aden et Bombay,nsubj:pass,advcl,obj,1,9,11,15303,15311,15313,[1],"[10, 11, 12, 13, 14, 15]",accomplir,4,_,_,783,400,784,[],[],[],[],[],[],[],False,False,False
Le vent tenait dans le nord-ouest.,Le vent,tenait,dans le nord-ouest,nsubj,root,obl:mod,2,3,6,15330,15331,15334,"[1, 2]","[4, 5, 6]",tenir,0,_,_,785,400,786,[],[],[],[],['le nord-ouest'],['le nord-ouest'],['LOC'],False,True,False
Les voiles vinrent en aide à la vapeur.,Les voiles,vinrent,en aide,nsubj,root,obl:arg,2,3,5,15337,15338,15340,"[1, 2]","[4, 5]",venir,0,_,_,786,400,787,[],[],[],[],[],[],[],False,False,False
Les voiles vinrent en aide à la vapeur.,Les voiles,vinrent,à la vapeur,nsubj,root,obl:arg,2,3,8,15337,15338,15343,"[1, 2]","[6, 7, 8]",venir,0,_,_,786,400,787,[],[],[],[],[],[],[],False,False,False
"Le navire, mieux appuyé, roula moins.",NaN,appuyé,NaN,NaN,acl,NaN,,5,,,15349,,[],[],appuyer,2,_,_,787,401,788,[],[],[],[],[],[],[],False,False,False
"Le navire, mieux appuyé, roula moins.",Le navire,roula,NaN,nsubj,root,NaN,2,7,,15346,15351,,"[1, 2]",[],rouler,0,_,_,787,401,788,[],[],[],[],[],[],[],False,False,False
"Les passagères, en fraîches toilettes, reparurent sur le pont.",Les passagères,reparurent,en fraîches toilettes,nsubj,root,obl:mod,2,8,6,15355,15361,15359,"[1, 2]","[4, 5, 6]",reparaître,0,_,_,788,401,789,['303'],[],['303'],[],[],[],[],True,False,False
"Les passagères, en fraîches toilettes, reparurent sur le pont.",Les passagères,reparurent,sur le pont,nsubj,root,obl:arg,2,8,11,15355,15361,15364,"[1, 2]","[9, 10, 11]",reparaître,0,_,_,788,401,789,['303'],[],['303'],[],['le pont'],['le pont'],['FAC'],True,True,True
Les chants et les danses recommencèrent.,Les chants et les danses,recommencèrent,NaN,nsubj,root,NaN,2,6,,15367,15371,,"[1, 2, 3, 4, 5]",[],recommencer,0,_,_,789,401,790,[],[],[],[],[],[],[],False,False,False
Le voyage s' accomplit donc dans les meilleures conditions.,Le voyage,accomplit,s',nsubj,root,expl:comp,2,4,3,15374,15376,15375,"[1, 2]",[3],accomplir,0,_,_,790,402,791,[],[],[],[],[],[],[],False,False,False
Le voyage s' accomplit donc dans les meilleures conditions.,Le voyage,accomplit,dans les meilleures conditions,nsubj,root,obl:mod,2,4,9,15374,15376,15381,"[1, 2]","[6, 7, 8, 9]",accomplir,0,_,_,790,402,791,[],[],[],[],[],[],[],False,False,False
Passepartout était enchanté de l' aimable compagnon que le hasard lui avait procuré en la personne de Fix.,Passepartout,enchanté,de l'aimable compagnon,nsubj:pass,root,obl:arg,1,3,7,15383,15385,15389,[1],"[4, 5, 6, 7]",enchanter,0,_,_,791,402,792,['0'],['153'],"['0', '153']",[],[],[],[],True,False,False
Passepartout était enchanté de l' aimable compagnon que le hasard lui avait procuré en la personne de Fix.,le hasard,procuré,que,nsubj,acl:relcl,obj,10,13,8,15392,15395,15390,"[9, 10]",[8],procurer,7,_,_,791,402,792,[],['153'],['153'],[],[],[],[],True,False,False
Passepartout était enchanté de l' aimable compagnon que le hasard lui avait procuré en la personne de Fix.,le hasard,procuré,lui,nsubj,acl:relcl,iobj,10,13,11,15392,15395,15393,"[9, 10]",[11],procurer,7,_,_,791,402,792,[],['0'],['0'],[],[],[],[],True,False,False
Passepartout était enchanté de l' aimable compagnon que le hasard lui avait procuré en la personne de Fix.,le hasard,procuré,en la personne de Fix,nsubj,acl:relcl,obl:mod,10,13,16,15392,15395,15398,"[9, 10]","[14, 15, 16, 17, 18]",procurer,7,_,_,791,402,792,[],['2'],['2'],[],[],[],[],True,False,False
"Le dimanche 20 octobre, vers midi, on eut connaissance de la côte indienne.",on,eut,Le dimanche 20 octobre,nsubj,root,obl:mod,9,10,2,15410,15411,15403,[9],"[1, 2, 3, 4]",avoir,0,_,_,792,403,793,['304'],[],['304'],[],[],[],[],True,False,False
"Le dimanche 20 octobre, vers midi, on eut connaissance de la côte indienne.",on,eut,vers midi,nsubj,root,obl:mod,9,10,7,15410,15411,15408,[9],"[6, 7]",avoir,0,_,_,792,403,793,['304'],[],['304'],[],[],[],[],True,False,False
"Le dimanche 20 octobre, vers midi, on eut connaissance de la côte indienne.",on,eut,connaissance,nsubj,root,obj,9,10,11,15410,15411,15412,[9],[11],avoir,0,_,_,792,403,793,['304'],[],['304'],[],[],[],[],True,False,False
"Le dimanche 20 octobre, vers midi, on eut connaissance de la côte indienne.",on,eut,de la côte indienne,nsubj,root,obl:arg,9,10,14,15410,15411,15415,[9],"[12, 13, 14, 15]",avoir,0,_,_,792,403,793,['304'],[],['304'],[],['la côte indienne'],['la côte indienne'],['LOC'],True,True,True
"Deux heures plus tard, le pilote montait à bord du Mongolia.",le pilote,montait,à bord du Mongolia,nsubj,root,obl:arg,7,8,10,15424,15425,15427,"[6, 7]","[9, 10, 11, 12]",monter,0,_,_,793,403,794,['0'],[],['0'],[],[],[],[],True,False,False
"À l' horizon, un arrière-plan de collines se profilait harmonieusement sur le fond du ciel.",un arrière-plan de collines,profilait,À l'horizon,nsubj,root,obl:mod,6,10,3,15436,15440,15433,"[5, 6, 7, 8]","[1, 2, 3]",profiler,0,_,_,794,403,795,[],[],[],[],[],[],[],False,False,False
"À l' horizon, un arrière-plan de collines se profilait harmonieusement sur le fond du ciel.",un arrière-plan de collines,profilait,se,nsubj,root,expl:comp,6,10,9,15436,15440,15439,"[5, 6, 7, 8]",[9],profiler,0,_,_,794,403,795,[],[],[],[],[],[],[],False,False,False
"À l' horizon, un arrière-plan de collines se profilait harmonieusement sur le fond du ciel.",un arrière-plan de collines,profilait,sur le fond du ciel,nsubj,root,obl:arg,6,10,14,15436,15440,15444,"[5, 6, 7, 8]","[12, 13, 14, 15, 16]",profiler,0,_,_,794,403,795,[],[],[],[],[],[],[],False,False,False
"Bientôt, les rangs de palmiers qui couvrent la ville se détachèrent vivement.",qui,couvrent,la ville,nsubj,acl:relcl,obj,7,8,10,15454,15455,15457,[7],"[9, 10]",couvrir,4,_,_,795,403,796,[],[],[],[],[],[],[],False,False,False
"Bientôt, les rangs de palmiers qui couvrent la ville se détachèrent vivement.",les rangs de palmiers,détachèrent,se,nsubj,root,expl:comp,4,12,11,15451,15459,15458,"[3, 4, 5, 6]",[11],détacher,0,_,_,795,403,796,[],[],[],[],[],[],[],False,False,False
"Le paquebot pénétra dans cette rade formée par les îles Salcette, Colaba, Éléphanta, Butcher, et à quatre heures et demie il accostait les quais de Bombay.",Le paquebot,pénétra,dans cette rade,nsubj,root,obl:arg,2,3,6,15463,15464,15467,"[1, 2]","[4, 5, 6]",pénétrer,0,_,_,796,403,797,[],[],[],[],['cette rade formée'],['cette rade formée'],['FAC'],False,True,False
"Le paquebot pénétra dans cette rade formée par les îles Salcette, Colaba, Éléphanta, Butcher, et à quatre heures et demie il accostait les quais de Bombay.",NaN,formée,par les îles Salcette Colaba Éléphanta Butcher,NaN,acl,obl:agent,,7,10,,15468,15471,[],"[8, 9, 10, 11, 13, 15, 17]",former,6,cette rade formée,FAC,796,403,797,[],[],[],[],['les îles salcette'],['les îles salcette'],['LOC'],False,True,False
"Le paquebot pénétra dans cette rade formée par les îles Salcette, Colaba, Éléphanta, Butcher, et à quatre heures et demie il accostait les quais de Bombay.",il,accostait,à quatre heures et demie,nsubj,conj,obl:mod,25,26,22,15486,15487,15483,[25],"[20, 21, 22, 23, 24]",accoster,3,_,_,796,403,797,[],[],[],[],[],[],[],False,False,False
"Le paquebot pénétra dans cette rade formée par les îles Salcette, Colaba, Éléphanta, Butcher, et à quatre heures et demie il accostait les quais de Bombay.",il,accostait,les quais de Bombay,nsubj,conj,obj,25,26,28,15486,15487,15489,[25],"[27, 28, 29, 30]",accoster,3,_,_,796,403,797,[],[],[],[],['les quais de bombay'],['les quais de bombay'],['LOC'],False,True,False
"Phileas Fogg achevait alors le trente-troisième robre de la journée, et son partenaire et lui, grâce à une manœuvre audacieuse, ayant fait les treize levées, terminèrent cette belle traversée par un chelem admirable.",Phileas Fogg,achevait,le trente-troisième robre de la journée,nsubj,root,obj,1,3,7,15493,15495,15499,"[1, 2]","[5, 6, 7, 8, 9, 10]",achever,0,_,_,797,404,798,['3'],[],['3'],[],[],[],[],True,False,False
"Phileas Fogg achevait alors le trente-troisième robre de la journée, et son partenaire et lui, grâce à une manœuvre audacieuse, ayant fait les treize levées, terminèrent cette belle traversée par un chelem admirable.",NaN,fait,les treize levées,NaN,acl,obj,,25,28,,15517,15520,[],"[26, 27, 28]",faire,21,_,_,797,404,798,[],[],[],[],[],[],[],False,False,False
"Phileas Fogg achevait alors le trente-troisième robre de la journée, et son partenaire et lui, grâce à une manœuvre audacieuse, ayant fait les treize levées, terminèrent cette belle traversée par un chelem admirable.",son partenaire et lui,terminèrent,cette belle traversée,nsubj,conj,obj,14,30,33,15506,15522,15525,"[13, 14, 15, 16]","[31, 32, 33]",terminer,3,_,_,797,404,798,"['3', '152', '0']",[],"['3', '152', '0']",[],[],[],[],True,False,False
"Phileas Fogg achevait alors le trente-troisième robre de la journée, et son partenaire et lui, grâce à une manœuvre audacieuse, ayant fait les treize levées, terminèrent cette belle traversée par un chelem admirable.",son partenaire et lui,terminèrent,par un chelem admirable,nsubj,conj,obl:mod,14,30,36,15506,15522,15528,"[13, 14, 15, 16]","[34, 35, 36, 37]",terminer,3,_,_,797,404,798,"['3', '152', '0']",[],"['3', '152', '0']",[],[],[],[],True,False,False
Le Mongolia ne devait arriver que le 22 octobre à Bombay.,Le Mongolia,devait,NaN,nsubj,root,NaN,2,4,,15532,15534,,"[1, 2]",[],devoir,0,_,_,798,405,799,[],[],[],[],[],[],[],False,False,False
Le Mongolia ne devait arriver que le 22 octobre à Bombay.,Le Mongolia,arriver,que le 22 octobre,nsubj,xcomp,obl:mod,2,5,8,15532,15535,15538,"[1, 2]","[6, 7, 8, 9]",arriver,4,Dpt au sens large,VERB,798,405,799,[],[],[],[],[],[],[],False,False,False
Le Mongolia ne devait arriver que le 22 octobre à Bombay.,Le Mongolia,arriver,à Bombay,nsubj,xcomp,obl:arg,2,5,11,15532,15535,15541,"[1, 2]","[10, 11]",arriver,4,Dpt au sens large,VERB,798,405,799,[],[],[],[],[],[],[],False,False,False
"Or, il y arrivait le 20.",NaN,arrivait,y,NaN,root,iobj,,5,4,,15547,15546,[],[4],arriver,0,_,_,799,405,800,[],[],[],[],[],[],[],False,False,False
"Or, il y arrivait le 20.",NaN,arrivait,le 20,NaN,root,obj,,5,7,,15547,15549,[],"[6, 7]",arriver,0,_,_,799,405,800,[],[],[],[],[],[],[],False,False,False
"C' était donc, depuis son départ de Londres, un gain de deux jours, que Phileas Fogg inscrivit méthodiquement sur son itinéraire à la colonne des bénéfices.",Phileas Fogg,inscrivit,que,nsubj,acl:relcl,obj,18,20,17,15568,15570,15567,"[18, 19]",[17],inscrire,12,_,_,800,405,801,['3'],[],['3'],[],[],[],[],True,False,False
"C' était donc, depuis son départ de Londres, un gain de deux jours, que Phileas Fogg inscrivit méthodiquement sur son itinéraire à la colonne des bénéfices.",Phileas Fogg,inscrivit,sur son itinéraire,nsubj,acl:relcl,obl:arg,18,20,24,15568,15570,15574,"[18, 19]","[22, 23, 24]",inscrire,12,_,_,800,405,801,['3'],['3'],['3'],[],[],[],[],True,False,False
"C' était donc, depuis son départ de Londres, un gain de deux jours, que Phileas Fogg inscrivit méthodiquement sur son itinéraire à la colonne des bénéfices.",Phileas Fogg,inscrivit,à la colonne des bénéfices,nsubj,acl:relcl,obl:arg,18,20,27,15568,15570,15577,"[18, 19]","[25, 26, 27, 28, 29]",inscrire,12,_,_,800,405,801,['3'],[],['3'],[],[],[],[],True,False,False
"Personne n' ignore que l' Inde- ce grand triangle renversé dont la base est au nord et la pointe au sud- comprend une superficie de quatorze cent mille milles carrés, sur laquelle est inégalement répandue une population de cent quatre-vingts millions d' habitants.",Personne,ignore,NaN,nsubj,root,NaN,1,3,,15581,15583,,[1],[],ignorer,0,_,_,801,406,802,[],[],[],[],[],[],[],False,False,False
"Personne n' ignore que l' Inde- ce grand triangle renversé dont la base est au nord et la pointe au sud- comprend une superficie de quatorze cent mille milles carrés, sur laquelle est inégalement répandue une population de cent quatre-vingts millions d' habitants.",NaN,renversé,NaN,NaN,acl,NaN,,11,,,15591,,[],[],renverser,10,ce grand triangle renversé,LOC,801,406,802,[],[],[],[],[],[],[],False,False,False
