Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,AlignID_sujet,AlignID_verbe,AlignID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"Calme, flegmatique, l' œil pur, la paupière immobile, c' était le type achevé de ces Anglais à sang - froid qui se rencontrent assez fréquemment dans le Royaume - Uni, et dont Angelica Kauffmann a merveilleusement rendu sous son pinceau l' attitude un peu académique.",qui,rencontrent,Royaume-Uni,nsubj,acl:relcl,obl:mod,25,27,34,2180,2182,2189,2147,2149,2155,[25],[34],rencontrer,20,_,_,81,32,82,[],[],[],[],[],[],[],False,False,False
"Calme, flegmatique, l' œil pur, la paupière immobile, c' était le type achevé de ces Anglais à sang - froid qui se rencontrent assez fréquemment dans le Royaume - Uni, et dont Angelica Kauffmann a merveilleusement rendu sous son pinceau l' attitude un peu académique.",Angelica Kauffmann,rendu,sous son pinceau,nsubj,conj,obl:mod,38,42,45,2193,2197,2200,2159,2163,2166,"[38, 39]","[43, 44, 45]",rendre,27,_,_,81,32,82,['0'],['0'],['0'],[],[],[],[],True,False,False
"Calme, flegmatique, l' œil pur, la paupière immobile, c' était le type achevé de ces Anglais à sang - froid qui se rencontrent assez fréquemment dans le Royaume - Uni, et dont Angelica Kauffmann a merveilleusement rendu sous son pinceau l' attitude un peu académique.",Angelica Kauffmann,rendu,l'attitude un peu académique,nsubj,conj,obj,38,42,47,2193,2197,2202,2159,2163,2168,"[38, 39]","[46, 47, 48, 49, 50]",rendre,27,_,_,81,32,82,['0'],[],['0'],[],[],[],[],True,False,False
"Vu dans les divers actes de son existence, ce gentleman donnait l' idée d' un être bien équilibré dans toutes ses parties, justement pondéré, aussi parfait qu' un chronomètre de Leroy ou de Earnshaw.",ce gentleman,Vu,dans les divers actes de son existence,nsubj,advcl,obl:mod,11,1,5,2217,2207,2211,2183,2173,2177,"[10, 11]","[2, 3, 4, 5, 6, 7, 8]",voir,12,_,_,82,32,83,['0'],['0'],['0'],[],[],[],[],True,False,False
"Vu dans les divers actes de son existence, ce gentleman donnait l' idée d' un être bien équilibré dans toutes ses parties, justement pondéré, aussi parfait qu' un chronomètre de Leroy ou de Earnshaw.",ce gentleman,donnait,l'idée d'un être bien équilibré dans toutes ses parties justement pondéré aussi parfait qu'un chronomètre de Leroy ou de Earnshaw,nsubj,root,obj,11,12,14,2217,2218,2220,2183,2184,2186,"[10, 11]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",donner,0,_,_,82,32,83,['0'],[],['0'],[],[],[],[],True,False,False
"C' est qu' en effet, Phileas Fogg était l' exactitude personnifiée, ce qui se voyait clairement à« l' expression de ses pieds et de ses mains», car chez l' homme, aussi bien que chez les animaux, les membres eux - mêmes sont des organes expressifs des passions.",C',est,en effet,nsubj,root,obl:mod,1,2,5,2245,2246,2249,2211,2212,2215,[1],"[4, 5]",être,0,_,_,83,32,84,[],[],[],[],[],[],[],False,False,False
"C' est qu' en effet, Phileas Fogg était l' exactitude personnifiée, ce qui se voyait clairement à« l' expression de ses pieds et de ses mains», car chez l' homme, aussi bien que chez les animaux, les membres eux - mêmes sont des organes expressifs des passions.",C',est,chez l'homme aussi bien que chez les animaux,nsubj,root,obl:mod,1,2,35,2245,2246,2279,2211,2212,2245,[1],"[33, 34, 35, 37, 38, 39, 40, 41, 42]",être,0,_,_,83,32,84,[],[],[],[],[],[],[],False,False,False
"C' est qu' en effet, Phileas Fogg était l' exactitude personnifiée, ce qui se voyait clairement à« l' expression de ses pieds et de ses mains», car chez l' homme, aussi bien que chez les animaux, les membres eux - mêmes sont des organes expressifs des passions.",NaN,personnifiée,NaN,NaN,acl,NaN,,12,,,2256,,,2222,,[],[],personnifier,11,_,_,83,32,84,[],[],[],[],[],[],[],False,False,False
"C' est qu' en effet, Phileas Fogg était l' exactitude personnifiée, ce qui se voyait clairement à« l' expression de ses pieds et de ses mains», car chez l' homme, aussi bien que chez les animaux, les membres eux - mêmes sont des organes expressifs des passions.",qui,voyait,se,nsubj,acl:relcl,expl:comp,15,17,16,2259,2261,2260,2225,2227,2226,[15],[16],voir,14,_,_,83,32,84,[],[],[],[],[],[],[],False,False,False
"C' est qu' en effet, Phileas Fogg était l' exactitude personnifiée, ce qui se voyait clairement à« l' expression de ses pieds et de ses mains», car chez l' homme, aussi bien que chez les animaux, les membres eux - mêmes sont des organes expressifs des passions.",qui,voyait,à l'expression de ses pieds et de ses mains,nsubj,acl:relcl,obl:arg,15,17,22,2259,2261,2266,2225,2227,2232,[15],"[19, 21, 22, 23, 24, 25, 26, 27, 28, 29]",voir,14,_,_,83,32,84,[],['0'],['0'],[],[],[],[],True,False,False
"Phileas Fogg était de ces gens mathématiquement exacts, qui, jamais pressés et toujours prêts, sont économes de leurs pas et de leurs mouvements.",qui,pressés,NaN,nsubj,advcl,NaN,10,13,,2309,2312,,2274,2277,,[10],[],presser,19,_,_,84,33,85,[],[],[],[],[],[],[],False,False,False
"Il ne faisait pas une enjambée de trop, allant toujours par le plus court.",Il,faisait,une enjambée de trop,nsubj,root,obj,1,3,6,2327,2329,2332,2292,2294,2297,[1],"[5, 6, 7, 8]",faire,0,_,_,85,33,86,['0'],[],['0'],[],[],[],[],True,False,False
"Il ne faisait pas une enjambée de trop, allant toujours par le plus court.",Il,allant,par le plus court,nsubj,advcl,obl:arg,1,10,15,2327,2336,2341,2292,2301,2306,[1],"[12, 13, 14, 15]",aller,3,_,_,85,33,86,['0'],[],['0'],[],[],[],[],True,False,False
Il ne perdait pas un regard au plafond.,Il,perdait,un regard au plafond,nsubj,root,obj,1,3,6,2343,2345,2348,2308,2310,2313,[1],"[5, 6, 7, 8]",perdre,0,_,_,86,33,87,['0'],[],['0'],[],[],[],[],True,False,False
Il ne se permettait aucun geste superflu.,Il,permettait,se,nsubj,root,obj,1,4,3,2352,2355,2354,2317,2320,2319,[1],[3],permettre,0,_,_,87,33,88,['0'],[],['0'],[],[],[],[],True,False,False
Il ne se permettait aucun geste superflu.,Il,permettait,aucun geste superflu,nsubj,root,obj,1,4,6,2352,2355,2357,2317,2320,2322,[1],"[5, 6, 7]",permettre,0,_,_,87,33,88,['0'],[],['0'],[],[],[],[],True,False,False
On ne l' avait jamais vu ému ni troublé.,On,vu,l',nsubj,root,obj,1,6,3,2360,2365,2362,2325,2330,2327,[1],[3],voir,0,_,_,88,33,89,[],['0'],['0'],[],[],[],[],True,False,False
On ne l' avait jamais vu ému ni troublé.,On,ému,NaN,nsubj,xcomp,NaN,1,7,,2360,2366,,2325,2331,,[1],[],émouvoir,6,_,_,88,33,89,[],[],[],[],[],[],[],False,False,False
On ne l' avait jamais vu ému ni troublé.,On,troublé,NaN,nsubj,conj,NaN,1,9,,2360,2368,,2325,2333,,[1],[],troubler,7,_,_,88,33,89,[],[],[],[],[],[],[],False,False,False
"C' était l' homme le moins hâté du monde, mais il arrivait toujours à temps.",il,arrivait,à temps,nsubj,conj,obl:mod,12,13,16,2381,2382,2385,2346,2347,2350,[12],"[15, 16]",arriver,4,_,_,89,33,90,['0'],[],['0'],[],[],[],[],True,False,False
"Toutefois, on comprendra qu' il vécût seul et pour ainsi dire en dehors de toute relation sociale.",on,comprendra,NaN,nsubj,root,NaN,3,4,,2389,2390,,2354,2355,,[3],[],comprendre,0,_,_,90,33,91,[],[],[],[],[],[],[],False,False,False
"Toutefois, on comprendra qu' il vécût seul et pour ainsi dire en dehors de toute relation sociale.",il,vécût,NaN,nsubj,ccomp,NaN,6,7,,2392,2393,,2357,2358,,[6],[],vivre,4,_,_,90,33,91,['0'],[],['0'],[],[],[],[],True,False,False
"Toutefois, on comprendra qu' il vécût seul et pour ainsi dire en dehors de toute relation sociale.",NaN,dire,NaN,NaN,fixed,NaN,,12,,,2398,,,2363,,[],[],dire,10,_,_,90,33,91,[],[],[],[],[],[],[],False,False,False
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",Il,savait,NaN,nsubj,root,NaN,1,2,,2406,2407,,2371,2372,,[1],[],savoir,0,_,_,91,33,92,['0'],[],['0'],[],[],[],[],True,False,False
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",Il,faut,dans la vie,nsubj,ccomp,obl:mod,1,8,6,2406,2413,2411,2371,2378,2376,[1],"[4, 5, 6]",falloir,2,_,_,91,33,92,['0'],[],['0'],[],[],[],[],True,False,False
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",NaN,faire,la part des frottements,NaN,xcomp,obj,,9,11,,2414,2416,,2379,2381,[],"[10, 11, 12, 13]",faire,8,_,_,91,33,92,[],[],[],[],[],[],[],False,False,False
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",les frottements,retardent,NaN,nsubj,conj,NaN,18,19,,2423,2424,,2388,2389,,"[17, 18]",[],retarder,8,_,_,91,33,92,[],[],[],[],[],[],[],False,False,False
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",il,frottait,se,nsubj,conj,expl:comp,21,24,23,2426,2429,2428,2391,2394,2393,[21],[23],frotter,2,_,_,91,33,92,['0'],[],['0'],[],[],[],[],True,False,False
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",il,frottait,à personne,nsubj,conj,obl:arg,21,24,26,2426,2429,2431,2391,2394,2396,[21],"[25, 26]",frotter,2,_,_,91,33,92,['0'],[],['0'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",NaN,dit,Passepartout,NaN,acl,obj,,5,6,,2437,2438,,2402,2403,[],[6],dire,3,_,_,92,34,93,[],[],[],[],[],[],[],False,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,habitait,l'Angleterre,nsubj,acl,obj,18,19,21,2450,2451,2453,2415,2416,2418,[18],"[20, 21]",habiter,16,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,faisait,y,nsubj,conj,iobj,18,24,23,2450,2456,2455,2415,2421,2420,[18],[23],faire,19,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,faisait,à Londres,nsubj,conj,obl:mod,18,24,26,2450,2456,2458,2415,2421,2423,[18],"[25, 26]",faire,19,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,faisait,le métier de valet de chambre,nsubj,conj,obj,18,24,28,2450,2456,2460,2415,2421,2425,[18],"[27, 28, 29, 30, 31, 32]",faire,19,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,cherché,Quant à Jean un vrai Parisien de Paris,nsubj,root,obl:mod,34,36,3,2466,2468,2435,2431,2433,2400,[34],"[1, 2, 3, 8, 9, 10, 11, 12]",chercher,0,_,_,92,34,93,['1'],['1'],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,cherché,depuis cinq ans,nsubj,root,obl:mod,34,36,16,2466,2468,2448,2431,2433,2413,[34],"[14, 15, 16]",chercher,0,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,cherché,un maître,nsubj,root,obj,34,36,39,2466,2468,2471,2431,2433,2436,[34],"[38, 39]",chercher,0,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,pût,NaN,nsubj,acl:relcl,NaN,41,42,,2473,2474,,2438,2439,,[41],[],pouvoir,39,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu' il habitait l' Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s' attacher.",il,attacher,s',nsubj,xcomp,expl:comp,41,44,43,2473,2476,2475,2438,2441,2440,[41],[43],attacher,42,_,_,92,34,93,['1'],[],['1'],[],[],[],[],True,False,False
"Passepartout n' était point un de ces Frontins ou Mascarilles qui, les épaules hautes, le nez au vent, le regard assuré, l' œil sec, ne sont que d' impudents drôles. Non.",NaN,assuré,NaN,NaN,acl,NaN,,24,,,2501,,,2466,,[],[],assurer,23,_,_,93,35,94,[],[],[],[],[],[],[],False,False,False
"Passepartout était un brave garçon, de physionomie aimable, aux lèvres un peu saillantes, toujours prêtes à goûter ou à caresser, un être doux et serviable, avec une de ces bonnes têtes rondes que l' on aime à voir sur les épaules d' un ami.",NaN,goûter,NaN,NaN,xcomp,NaN,,20,,,2535,,,2500,,[],[],goûter,18,_,_,94,35,95,[],[],[],[],[],[],[],False,False,False
"Passepartout était un brave garçon, de physionomie aimable, aux lèvres un peu saillantes, toujours prêtes à goûter ou à caresser, un être doux et serviable, avec une de ces bonnes têtes rondes que l' on aime à voir sur les épaules d' un ami.",NaN,caresser,NaN,NaN,conj,NaN,,23,,,2538,,,2503,,[],[],caresser,20,_,_,94,35,95,[],[],[],[],[],[],[],False,False,False
"Passepartout était un brave garçon, de physionomie aimable, aux lèvres un peu saillantes, toujours prêtes à goûter ou à caresser, un être doux et serviable, avec une de ces bonnes têtes rondes que l' on aime à voir sur les épaules d' un ami.",l',aime,que,nsubj,acl:relcl,obj,39,41,38,2554,2556,2553,2519,2521,2518,[39],[38],aimer,36,_,_,94,35,95,[],[],[],[],[],[],[],False,False,False
"Passepartout était un brave garçon, de physionomie aimable, aux lèvres un peu saillantes, toujours prêtes à goûter ou à caresser, un être doux et serviable, avec une de ces bonnes têtes rondes que l' on aime à voir sur les épaules d' un ami.",l',voir,sur les épaules d'un ami,nsubj,xcomp,obl:mod,39,43,46,2554,2558,2561,2519,2523,2526,[39],"[44, 45, 46, 47, 48, 49]",voir,41,_,_,94,35,95,[],[],[],[],[],[],[],False,False,False
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu' il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",Il,avait,les yeux bleus le teint la figure assez grasse,nsubj,root,obj,1,2,4,2566,2567,2569,2531,2532,2534,[1],"[3, 4, 5, 7, 8, 11, 12, 13, 14]",avoir,0,_,_,95,35,96,['1'],[],['1'],[],[],[],[],True,False,False
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu' il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",NaN,animé,NaN,NaN,acl,NaN,,9,,,2574,,,2539,,[],[],animer,8,_,_,95,35,96,[],[],[],[],[],[],[],False,False,False
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu' il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",il,pût,NaN,nsubj,advcl,NaN,17,18,,2582,2583,,2547,2548,,[17],[],pouvoir,2,_,_,95,35,96,['1'],[],['1'],[],[],[],[],True,False,False
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu' il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",il,voir,les pommettes de ses joues la poitrine large la taille forte une musculature vigoureuse,nsubj,xcomp,obj,17,20,22,2582,2585,2587,2547,2550,2552,[17],"[21, 22, 23, 24, 25, 27, 28, 29, 31, 32, 33, 35, 36, 37]",voir,18,_,_,95,35,96,['1'],['1'],['1'],[],[],[],[],True,False,False
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu' il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",il,possédait,une force herculéenne,nsubj,conj,obj,40,41,43,2605,2606,2608,2570,2571,2573,[40],"[42, 43, 44]",posséder,2,_,_,95,35,96,['1'],[],['1'],[],[],[],[],True,False,False
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu' il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",les exercices de sa jeunesse,développée,que,nsubj,acl:relcl,obj,47,53,45,2612,2618,2610,2577,2583,2575,"[46, 47, 48, 49, 50]",[45],développer,43,_,_,95,35,96,['1'],[],['1'],[],[],[],[],True,False,False
"Si les sculpteurs de l' Antiquité connaissaient dix-huit façons d' arranger la chevelure de Minerve, Passepartout n' en connaissait qu' une pour disposer la sienne: trois coups de démêloir, et il était coiffé.",les sculpteurs de l'Antiquité,connaissaient,dix-huit façons,nsubj,advcl,obj,3,7,9,2630,2634,2636,2595,2599,2601,"[2, 3, 4, 5, 6]","[8, 9]",connaître,20,_,_,97,35,98,[],[],[],[],[],[],[],False,False,False
"Si les sculpteurs de l' Antiquité connaissaient dix-huit façons d' arranger la chevelure de Minerve, Passepartout n' en connaissait qu' une pour disposer la sienne: trois coups de démêloir, et il était coiffé.",NaN,arranger,la chevelure de Minerve,NaN,acl,obj,,11,13,,2638,2640,,2603,2605,[],"[12, 13, 14, 15]",arranger,9,_,_,97,35,98,[],[],[],[],[],[],[],False,False,False
"Si les sculpteurs de l' Antiquité connaissaient dix-huit façons d' arranger la chevelure de Minerve, Passepartout n' en connaissait qu' une pour disposer la sienne: trois coups de démêloir, et il était coiffé.",Passepartout,connaissait,en,nsubj,root,iobj,17,20,19,2644,2647,2646,2609,2612,2611,[17],[19],connaître,0,_,_,97,35,98,[],[],[],[],[],[],[],False,False,False
