Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",,prendre,un paquebot,,advcl,obj,,9,11.0,,26933,26935.0,[],"[10, 11]",prendre,5,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",qui,partait,que le lendemain seulement,nsubj,acl:relcl,obl:mod,12.0,14,17.0,26936.0,26938,26941.0,[12],"[15, 16, 17, 18]",partir,11,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",qui,partait,25 octobre,nsubj,acl:relcl,obl:mod,12.0,14,20.0,26936.0,26938,26944.0,[12],"[20, 21]",partir,11,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",qui,partait,à midi,nsubj,acl:relcl,obl:mod,12.0,14,24.0,26936.0,26938,26948.0,[12],"[23, 24]",partir,11,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",qui,partait,pour Hong-Kong,nsubj,acl:relcl,obl:mod,12.0,14,27.0,26936.0,26938,26951.0,[12],"[26, 27]",partir,11,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",qui,partait,Hong-Kong,nsubj,acl:relcl,obl:mod,12.0,14,28.0,26936.0,26938,26952.0,[12],[28],partir,11,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
"Phileas Fogg devait donc arriver à temps pour prendre un paquebot qui ne partait que le lendemain seulement, 25 octobre, à midi, pour Hong - Kong.",qui,partait,Hong-Kong,nsubj,acl:relcl,obl:mod,12.0,14,29.0,26936.0,26938,26953.0,[12],[29],partir,11,_,_,1359,657,1360,[],[],[],[],[],[],[],False,False,False,
La jeune femme fut déposée dans une chambre de la gare.,La jeune femme,déposée,dans une chambre de la gare,nsubj:pass,root,obl:arg,3.0,5,8.0,26957.0,26959,26962.0,"[1, 2, 3]","[6, 7, 8, 9, 10, 11]",déposer,0,_,_,1360,658,1361,['4'],[],['4'],[],"['une chambre de la gare', 'la gare']","['une chambre de la gare', 'la gare']",['FAC'],True,True,True,
"Passepartout fut chargé d' aller acheter pour elle divers objets de toilette, robe, châle, fourrures, etc., ce qu' il trouverait.",Passepartout,chargé,,nsubj:pass,root,,1.0,3,,26967.0,26969,,[1],[],charger,0,_,_,1361,658,1362,['0'],[],['0'],[],[],[],[],True,False,False,
"Passepartout fut chargé d' aller acheter pour elle divers objets de toilette, robe, châle, fourrures, etc., ce qu' il trouverait.",Passepartout,aller,,nsubj:pass,xcomp,,1.0,5,,26967.0,26971,,[1],[],aller,3,Dpt au sens large,VERB,1361,658,1362,['0'],[],['0'],[],[],[],[],True,False,False,
"Passepartout fut chargé d' aller acheter pour elle divers objets de toilette, robe, châle, fourrures, etc., ce qu' il trouverait.",,acheter,pour elle,,xcomp,obl:mod,,6,8.0,,26972,26974.0,[],"[7, 8]",acheter,5,_,_,1361,658,1362,[],['4'],['4'],[],[],[],[],True,False,False,
"Passepartout fut chargé d' aller acheter pour elle divers objets de toilette, robe, châle, fourrures, etc., ce qu' il trouverait.",,acheter,divers objets de toilette robe châle fourrures etc.,,xcomp,obj,,6,10.0,,26972,26976.0,[],"[9, 10, 11, 12, 14, 16, 18, 20]",acheter,5,_,_,1361,658,1362,[],[],[],[],[],[],[],False,False,False,
"Passepartout fut chargé d' aller acheter pour elle divers objets de toilette, robe, châle, fourrures, etc., ce qu' il trouverait.",il,trouverait,qu',nsubj,acl:relcl,obj,24.0,25,23.0,26990.0,26991,26989.0,[24],[23],trouver,22,_,_,1361,658,1362,['0'],[],['0'],[],[],[],[],True,False,False,
Son maître lui ouvrait un crédit illimité.,Son maître,ouvrait,lui,nsubj,root,iobj,2.0,4,3.0,26994.0,26996,26995.0,"[1, 2]",[3],ouvrir,0,_,_,1362,658,1363,"['0', '1']",['0'],"['0', '1']",[],[],[],[],True,False,False,
Son maître lui ouvrait un crédit illimité.,Son maître,ouvrait,un crédit illimité,nsubj,root,obj,2.0,4,6.0,26994.0,26996,26998.0,"[1, 2]","[5, 6, 7]",ouvrir,0,_,_,1362,658,1363,"['0', '1']",[],"['0', '1']",[],[],[],[],True,False,False,
Passepartout partit aussitôt et courut les rues de la ville.,Passepartout,partit,,nsubj,root,,1.0,2,,27001.0,27002,,[1],[],partir,0,_,_,1363,659,1364,['0'],[],['0'],[],[],[],[],True,False,False,
Passepartout partit aussitôt et courut les rues de la ville.,Passepartout,courut,les rues de la ville,nsubj,conj,obj,1.0,5,7.0,27001.0,27005,27007.0,[1],"[6, 7, 8, 9, 10]",courir,2,_,_,1363,659,1364,['0'],[],['0'],[],['les rues de la ville'],['les rues de la ville'],['FAC'],True,True,True,
"Allahabad, c' est la cité de Dieu, l' une des plus vénérées de l' Inde, en raison de ce qu' elle est bâtie au confluent de deux fleuves sacrés, le Gange et la Jumna, dont les eaux attirent les pèlerins de toute la péninsule.",elle,bâtie,au confluent de deux fleuves sacrés le Gange et la Jumna,nsubj:pass,acl,obl:mod,24.0,26,28.0,27035.0,27037,27039.0,[24],"[27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38]",bâtir,22,_,_,1364,659,1365,[],[],[],[],"['deux fleuves sacrés', 'le gange', 'la jumna']","['deux fleuves sacrés', 'le gange', 'la jumna']",['LOC'],False,True,False,
"Allahabad, c' est la cité de Dieu, l' une des plus vénérées de l' Inde, en raison de ce qu' elle est bâtie au confluent de deux fleuves sacrés, le Gange et la Jumna, dont les eaux attirent les pèlerins de toute la péninsule.",dont les eaux,attirent,les pèlerins de toute la péninsule,nsubj,acl:relcl,obj,42.0,43,45.0,27053.0,27054,27056.0,"[40, 41, 42]","[44, 45, 46, 47, 48, 49]",attirer,31,_,_,1364,659,1365,[],[],[],['dont'],[],['dont'],['LOC'],False,True,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",On,sait,d'ailleurs,nsubj,root,obl:mod,1.0,2,4.0,27062.0,27063,27065.0,[1],"[3, 4]",savoir,0,_,_,1365,659,1366,[],[],[],[],[],[],[],False,False,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",le Gange,prend,suivant les légendes du Ramayana,nsubj,ccomp,obl:mod,14.0,15,9.0,27075.0,27076,27070.0,"[13, 14]","[7, 8, 9, 10, 11]",prendre,2,_,_,1365,659,1366,[],[],[],['le gange'],[],['le gange'],['LOC'],False,True,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",le Gange,prend,sa source,nsubj,ccomp,obj,14.0,15,17.0,27075.0,27076,27078.0,"[13, 14]","[16, 17]",prendre,2,_,_,1365,659,1366,[],[],[],['le gange'],[],['le gange'],['LOC'],False,True,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",le Gange,prend,dans le ciel,nsubj,ccomp,obl:arg,14.0,15,20.0,27075.0,27076,27081.0,"[13, 14]","[18, 19, 20]",prendre,2,_,_,1365,659,1366,[],[],[],['le gange'],[],['le gange'],['LOC'],False,True,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",il,descend,d'où,nsubj,acl:relcl,obl:mod,29.0,30,23.0,27090.0,27091,27084.0,[29],"[22, 23]",descendre,15,_,_,1365,659,1366,[],[],[],[],[],[],[],False,False,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",il,descend,grâce à Brahma,nsubj,acl:relcl,obl:mod,29.0,30,27.0,27090.0,27091,27088.0,[29],"[25, 26, 27]",descendre,15,_,_,1365,659,1366,[],[],[],[],[],[],[],False,False,False,
"On sait d' ailleurs que, suivant les légendes du Ramayana, le Gange prend sa source dans le ciel, d' où, grâce à Brahma, il descend sur la terre.",il,descend,sur la terre,nsubj,acl:relcl,obl:arg,29.0,30,33.0,27090.0,27091,27094.0,[29],"[31, 32, 33]",descendre,15,_,_,1365,659,1366,[],[],[],[],[],[],[],False,False,False,
"Tout en faisant ses emplettes, Passepartout eut bientôt vu la ville, autrefois défendue par un fort magnifique qui est devenu une prison d' État.",Passepartout,faisant,ses emplettes,nsubj,advcl,obj,7.0,3,5.0,27102.0,27098,27100.0,[7],"[4, 5]",faire,10,_,_,1366,660,1367,['0'],['0'],['0'],[],[],[],[],True,False,False,
"Tout en faisant ses emplettes, Passepartout eut bientôt vu la ville, autrefois défendue par un fort magnifique qui est devenu une prison d' État.",Passepartout,vu,la ville,nsubj,root,obj,7.0,10,12.0,27102.0,27105,27107.0,[7],"[11, 12]",voir,0,_,_,1366,660,1367,['0'],[],['0'],[],[],[],[],True,False,False,
"Tout en faisant ses emplettes, Passepartout eut bientôt vu la ville, autrefois défendue par un fort magnifique qui est devenu une prison d' État.",,défendue,par un fort magnifique,,acl,obl:agent,,15,18.0,,27110,27113.0,[],"[16, 17, 18, 19]",défendre,12,_,_,1366,660,1367,[],[],[],[],['un fort magnifique'],['un fort magnifique'],['FAC'],False,True,False,
"Tout en faisant ses emplettes, Passepartout eut bientôt vu la ville, autrefois défendue par un fort magnifique qui est devenu une prison d' État.",qui,devenu,,nsubj,acl:relcl,,20.0,22,,27115.0,27117,,[20],[],devenir,18,_,_,1366,660,1367,[],[],[],['qui'],[],['qui'],['FAC'],False,True,False,
"Passepartout, qui cherchait vainement un magasin de nouveautés, comme s' il eût été dans Regent - street à quelques pas de Farmer et Co.",qui,cherchait,un magasin de nouveautés,nsubj,acl:relcl,obj,3.0,4,7.0,27141.0,27142,27145.0,[3],"[6, 7, 8, 9]",chercher,1,_,_,1368,660,1369,['0'],[],['0'],[],['un magasin de nouveautés'],['un magasin de nouveautés'],['FAC'],True,True,True,
"Passepartout, qui cherchait vainement un magasin de nouveautés, comme s' il eût été dans Regent - street à quelques pas de Farmer et Co.",il,été,dans Regent,nsubj,advcl,obl:arg,13.0,15,17.0,27151.0,27153,27155.0,[13],"[16, 17]",être,4,_,_,1368,660,1369,['0'],[],['0'],[],['regent - street'],['regent - street'],['FAC'],True,True,True,
"Passepartout, qui cherchait vainement un magasin de nouveautés, comme s' il eût été dans Regent - street à quelques pas de Farmer et Co.",il,été,à quelques pas de Farmer et Co,nsubj,advcl,obl:mod,13.0,15,22.0,27151.0,27153,27160.0,[13],"[20, 21, 22, 23, 24, 25, 26]",être,4,_,_,1368,660,1369,['0'],[],['0'],[],[],[],[],True,False,False,
", ne trouva que chez un revendeur, vieux juif difficultueux, les objets dont il avait besoin, une robe en étoffe écossaise, un vaste manteau, et une magnifique pelisse en peau de loutre qu' il n' hésita pas à payer soixante-quinze livres( 1 875 F).",,trouva,que chez un revendeur vieux juif difficultueux,,root,obl:mod,,3,7.0,,27168,27172.0,[],"[4, 5, 6, 7, 9, 10, 11]",trouver,0,_,_,1369,660,1370,[],['355'],['355'],[],[],[],[],True,False,False,
", ne trouva que chez un revendeur, vieux juif difficultueux, les objets dont il avait besoin, une robe en étoffe écossaise, un vaste manteau, et une magnifique pelisse en peau de loutre qu' il n' hésita pas à payer soixante-quinze livres( 1 875 F).",,trouva,les objets une robe en étoffe écossaise un vaste manteau et une magnifique pelisse en peau de loutre,,root,obj,,3,14.0,,27168,27179.0,[],"[13, 14, 20, 21, 22, 23, 24, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37]",trouver,0,_,_,1369,660,1370,[],[],[],[],[],[],[],False,False,False,
", ne trouva que chez un revendeur, vieux juif difficultueux, les objets dont il avait besoin, une robe en étoffe écossaise, un vaste manteau, et une magnifique pelisse en peau de loutre qu' il n' hésita pas à payer soixante-quinze livres( 1 875 F).",il,avait,besoin,nsubj,acl:relcl,obj,16.0,17,18.0,27181.0,27182,27183.0,[16],[18],avoir,14,_,_,1369,660,1370,['0'],[],['0'],[],[],[],[],True,False,False,
", ne trouva que chez un revendeur, vieux juif difficultueux, les objets dont il avait besoin, une robe en étoffe écossaise, un vaste manteau, et une magnifique pelisse en peau de loutre qu' il n' hésita pas à payer soixante-quinze livres( 1 875 F).",il,hésita,qu',nsubj,acl:relcl,obj,39.0,41,38.0,27204.0,27206,27203.0,[39],[38],hésiter,33,_,_,1369,660,1370,['0'],[],['0'],[],[],[],[],True,False,False,
", ne trouva que chez un revendeur, vieux juif difficultueux, les objets dont il avait besoin, une robe en étoffe écossaise, un vaste manteau, et une magnifique pelisse en peau de loutre qu' il n' hésita pas à payer soixante-quinze livres( 1 875 F).",il,payer,soixante-quinze livres 1 875 F,nsubj,xcomp,obj,39.0,44,46.0,27204.0,27209,27211.0,[39],"[45, 46, 48, 49, 50]",payer,41,_,_,1369,660,1370,['0'],[],['0'],[],[],[],[],True,False,False,
"Puis, tout triomphant, il retourna à la gare.",,triomphant,,,fixed,,,4,,,27221,,[],[],triompher,3,_,_,1370,660,1371,[],[],[],[],[],[],[],False,False,False,
"Puis, tout triomphant, il retourna à la gare.",il,retourna,à la gare,nsubj,root,obl:arg,6.0,7,10.0,27223.0,27224,27227.0,[6],"[8, 9, 10]",retourner,0,_,_,1370,660,1371,['0'],[],['0'],[],['la gare'],['la gare'],['FAC'],True,True,True,
Aouda commençait à revenir à elle.,Aouda,commençait,,nsubj,root,,1.0,2,,27231.0,27232,,[1],[],commencer,0,_,_,1372,661,1373,['5'],[],['5'],[],[],[],[],True,False,False,
Aouda commençait à revenir à elle.,Aouda,revenir,à elle,nsubj,xcomp,obl:arg,1.0,4,6.0,27231.0,27234,27236.0,[1],"[5, 6]",revenir,2,Dpt au sens large,VERB,1372,661,1373,['5'],['4'],"['5', '4']",[],[],[],[],True,False,False,
"Cette influence à laquelle les prêtres de Pillaji l' avaient soumise se dissipait peu à peu, et ses beaux yeux reprenaient toute leur douceur indienne.",les prêtres de Pillaji,soumise,à laquelle,nsubj,acl:relcl,obl:mod,6.0,11,4.0,27243.0,27248,27241.0,"[5, 6, 7, 8]","[3, 4]",soumettre,2,_,_,1373,661,1374,[],[],[],[],[],[],[],False,False,False,
"Cette influence à laquelle les prêtres de Pillaji l' avaient soumise se dissipait peu à peu, et ses beaux yeux reprenaient toute leur douceur indienne.",les prêtres de Pillaji,soumise,l',nsubj,acl:relcl,obj,6.0,11,9.0,27243.0,27248,27246.0,"[5, 6, 7, 8]",[9],soumettre,2,_,_,1373,661,1374,[],['5'],['5'],[],[],[],[],True,False,False,
"Cette influence à laquelle les prêtres de Pillaji l' avaient soumise se dissipait peu à peu, et ses beaux yeux reprenaient toute leur douceur indienne.",Cette influence,dissipait,,nsubj,root,,2.0,13,,27239.0,27250,,"[1, 2]",[],dissiper,0,_,_,1373,661,1374,[],[],[],[],[],[],[],False,False,False,
"Cette influence à laquelle les prêtres de Pillaji l' avaient soumise se dissipait peu à peu, et ses beaux yeux reprenaient toute leur douceur indienne.",ses beaux yeux,reprenaient,toute leur douceur indienne,nsubj,conj,obj,21.0,22,25.0,27258.0,27259,27262.0,"[19, 20, 21]","[23, 24, 25, 26]",reprendre,13,_,_,1373,661,1374,['4'],[],['4'],[],[],[],[],True,False,False,
"Lorsque le roi - poète, Uçaf Uddaul, célèbre les charmes de la reine d' Ahméhnagara, il s' exprime ainsi:",le roi-poète Uçaf Uddaul,célèbre,les charmes de la reine d'Ahméhnagara,nsubj,advcl,obj,3.0,10,12.0,27267.0,27274,27276.0,"[2, 3, 4, 5, 7, 8]","[11, 12, 13, 14, 15, 16, 17]",célébrer,21,_,_,1374,662,1375,['108'],['5'],"['108', '5']",[],[],[],[],True,False,False,
"Lorsque le roi - poète, Uçaf Uddaul, célèbre les charmes de la reine d' Ahméhnagara, il s' exprime ainsi:",il,exprime,s',nsubj,root,expl:comp,19.0,21,20.0,27283.0,27285,27284.0,[19],[20],exprimer,0,_,_,1374,662,1375,['108'],[],['108'],[],[],[],[],True,False,False,
"«Sa luisante chevelure, régulièrement divisée en deux parts, encadre les contours harmonieux de ses joues délicates et blanches, brillantes de poli et de fraîcheur.",,divisée,en deux parts,,acl,obl:arg,,7,10.0,,27294,27297.0,[],"[8, 9, 10]",diviser,4,_,_,1375,663,1376,[],[],[],[],[],[],[],False,False,False,
"«Sa luisante chevelure, régulièrement divisée en deux parts, encadre les contours harmonieux de ses joues délicates et blanches, brillantes de poli et de fraîcheur.",Sa luisante chevelure,encadre,les contours harmonieux de ses joues délicates et blanches brillantes de poli et de fraîcheur,nsubj,advcl,obj,4.0,12,14.0,27291.0,27299,27301.0,"[2, 3, 4]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28]",encadrer,0,_,_,1375,663,1376,['5'],['5'],['5'],[],[],[],[],True,False,False,
"Ses sourcils d' ébène ont la forme et la puissance de l' arc de Kama, dieu d' amour, et sous ses longs cils soyeux, dans la pupille noire de ses grands yeux limpides, nagent comme dans les lacs sacrés de l' Himalaya les reflets les plus purs de la lumière céleste.",Ses sourcils d'ébène,ont,la forme et la puissance de l'arc de Kama dieu d'amour,nsubj,root,obj,2.0,5,7.0,27318.0,27321,27323.0,"[1, 2, 3, 4]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19]",avoir,0,_,_,1376,663,1377,['5'],[],['5'],[],[],[],[],True,False,False,
"Ses sourcils d' ébène ont la forme et la puissance de l' arc de Kama, dieu d' amour, et sous ses longs cils soyeux, dans la pupille noire de ses grands yeux limpides, nagent comme dans les lacs sacrés de l' Himalaya les reflets les plus purs de la lumière céleste.",Ses sourcils d'ébène,ont,les reflets les plus purs de la lumière céleste,nsubj,root,obj,2.0,5,48.0,27318.0,27321,27364.0,"[1, 2, 3, 4]","[47, 48, 49, 50, 51, 52, 53, 54, 55]",avoir,0,_,_,1376,663,1377,['5'],[],['5'],[],[],[],[],True,False,False,
"Ses sourcils d' ébène ont la forme et la puissance de l' arc de Kama, dieu d' amour, et sous ses longs cils soyeux, dans la pupille noire de ses grands yeux limpides, nagent comme dans les lacs sacrés de l' Himalaya les reflets les plus purs de la lumière céleste.",Ses sourcils d'ébène,nagent,sous ses longs cils soyeux,nsubj,conj,obl:mod,2.0,38,25.0,27318.0,27354,27341.0,"[1, 2, 3, 4]","[22, 23, 24, 25, 26]",nager,5,_,_,1376,663,1377,['5'],['5'],['5'],[],[],[],[],True,False,False,
"Ses sourcils d' ébène ont la forme et la puissance de l' arc de Kama, dieu d' amour, et sous ses longs cils soyeux, dans la pupille noire de ses grands yeux limpides, nagent comme dans les lacs sacrés de l' Himalaya les reflets les plus purs de la lumière céleste.",Ses sourcils d'ébène,nagent,dans la pupille noire de ses grands yeux limpides,nsubj,conj,obl:mod,2.0,38,30.0,27318.0,27354,27346.0,"[1, 2, 3, 4]","[28, 29, 30, 31, 32, 33, 34, 35, 36]",nager,5,_,_,1376,663,1377,['5'],['5'],['5'],[],[],[],[],True,False,False,
"Ses sourcils d' ébène ont la forme et la puissance de l' arc de Kama, dieu d' amour, et sous ses longs cils soyeux, dans la pupille noire de ses grands yeux limpides, nagent comme dans les lacs sacrés de l' Himalaya les reflets les plus purs de la lumière céleste.",Ses sourcils d'ébène,nagent,comme dans les lacs sacrés de l'Himalaya,nsubj,conj,obl:mod,2.0,38,42.0,27318.0,27354,27358.0,"[1, 2, 3, 4]","[39, 40, 41, 42, 43, 44, 45, 46]",nager,5,_,_,1376,663,1377,['5'],[],['5'],[],"[""l' himalaya""]","[""l' himalaya""]",['LOC'],True,True,True,
"Fines, égales et blanches, ses dents resplendissent entre ses lèvres souriantes, comme des gouttes de rosée dans le sein mi-clos d' une fleur de grenadier.",ses dents,resplendissent,entre ses lèvres souriantes,nsubj,root,obl:mod,8.0,9,12.0,27380.0,27381,27384.0,"[7, 8]","[10, 11, 12, 13]",resplendir,0,_,_,1377,663,1378,['5'],['5'],['5'],[],[],[],[],True,False,False,
